date,city,province,country,lat,long,confirmed,recovered,unspecified,hospitalized,discharged,dead,daily_diff_confirm,daily_diff_recover,daily_diff_dead,source
2020-03-02,asahikawa,hokkaido,japan,43.7708833,142.3650083,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-02,kamakura,kanagawa,japan,NA,NA,1,0,0,1,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-02,kamo,niigata,japan,NA,NA,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-02,"kitami, okhotsk",hokkaido,japan,43.8039761,143.8957837,2,0,2,0,0,0,1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-02,niigata city,niigata,japan,NA,NA,3,0,3,0,0,0,1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-02,okhotsk,hokkaido,japan,43.2203266,142.8634737,1,0,1,0,0,0,-2,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-02,osaka,osaka,japan,34.6937249,135.5022535,2,0,2,0,0,0,1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-02,sagamihara,kanagawa,japan,35.5712568,139.373427,5,0,0,1,4,0,3,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-02,sapporo,hokkaido,japan,43.0617713,141.3544507,1,0,1,0,0,0,-4,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-03,kobe,hyogo,japan,34.6900806,135.19563110000001,2,0,1,1,0,0,1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-03,kochi,kochi,japan,33.5588821,133.5312383,1,0,1,0,0,0,-1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-03,kyoto-shi,kyoto,japan,35.011564,135.7681489,1,0,0,0,1,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-03,nagoya,aichi,japan,35.18145060000001,136.9065571,5,0,5,0,0,0,4,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-03,oita,oita,japan,NA,NA,1,0,0,1,0,0,-4,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-03,sapporo,hokkaido,japan,43.0617713,141.3544507,2,0,2,0,0,0,1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-03,shimonoseki,yamaguchi,japan,NA,NA,1,0,0,1,0,0,-1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-03,yokohama,kanagawa,japan,35.4436739,139.6379639,1,0,0,1,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-03,NA,tokyo,japan,35.6761919,139.6503106,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-04,aki,kochi,japan,33.5025379,133.9071048,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-04,asahikawa,hokkaido,japan,43.7708833,142.3650083,2,0,2,0,0,0,1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-04,"gamagori, mikawa",aichi,japan,NA,NA,1,0,0,1,0,0,-1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-04,ichikawa,chiba,japan,35.7135721,139.9279808,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-04,"kitami, okhotsk",hokkaido,japan,43.8039761,143.8957837,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-04,kyoto-shi,kyoto,japan,35.011564,135.7681489,2,0,0,1,1,0,1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-04,matsuyama,ehime,japan,NA,NA,1,0,1,0,0,0,-1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-04,mikawa,aichi,japan,NA,NA,3,0,2,1,0,0,2,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-04,miyazaki,miyazaki,japan,31.9077285,131.4202196,1,0,0,1,0,0,-2,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-04,nagoya,aichi,japan,35.18145060000001,136.9065571,6,0,6,0,0,0,5,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-04,osaka,osaka,japan,34.6937249,135.5022535,2,0,2,0,0,0,-4,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-04,owari,aichi,japan,35.3039172,136.8029671,1,0,0,1,0,0,-1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-04,NA,aichi,japan,35.0182505,137.2923893,1,0,0,1,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-04,NA,kochi,japan,NA,NA,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-04,NA,kumamoto,japan,NA,NA,1,0,0,1,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-04,NA,osaka,japan,34.6937249,135.5022535,9,0,0,7,2,0,8,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-04,NA,tokyo,japan,35.6761919,139.6503106,4,0,3,1,0,0,-5,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-05,adachi,tokyo,japan,NA,NA,3,0,3,0,0,0,-1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-05,ageo,saitama,japan,NA,NA,1,0,1,0,0,0,-2,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-05,daito,osaka,japan,NA,NA,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-05,fukusaki,hyogo,japan,NA,NA,1,0,0,1,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-05,gyoda,saitama,japan,NA,NA,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-05,kochi-shi,kochi,japan,33.5588821,133.5312383,2,0,2,0,0,0,1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-05,kyoto-shi,kyoto,japan,35.011564,135.7681489,1,0,0,0,1,0,-1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-05,nagoya,aichi,japan,35.18145060000001,136.9065571,7,0,6,0,0,1,6,0,1,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-05,niigata,niigata,japan,37.9161244,139.0363708,1,0,1,0,0,0,-6,0,-1,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-05,otsu,shiga,japan,NA,NA,1,0,0,1,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-05,owari,aichi,japan,35.3039172,136.8029671,2,0,1,1,0,0,1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-05,sagamihara,kanagawa,japan,35.5712568,139.373427,2,0,0,0,2,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-05,sapporo,hokkaido,japan,43.0617713,141.3544507,1,0,0,1,0,0,-1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-05,shimonoseki,yamaguchi,japan,NA,NA,2,0,0,2,0,0,1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-05,wakayama city,wakayama,japan,34.2303678,135.1707405,1,0,1,0,0,0,-1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-05,yokohama,kanagawa,japan,35.4436739,139.6379639,1,0,0,1,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-05,NA,tokyo,japan,35.6761919,139.6503106,5,0,4,1,0,0,4,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-06,himeji,hyogo,japan,34.8154176,134.6855509,1,0,0,1,0,0,-4,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-06,hiratsuka,kanagawa,japan,NA,NA,2,0,0,2,0,0,1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-06,ichikawa,chiba,japan,35.7135721,139.9279808,2,0,2,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-06,ishikari,hokkaido,japan,43.1714217,141.3155371,2,0,2,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-06,itami,hyogo,japan,34.7843478,135.4009097,1,0,0,1,0,0,-1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-06,kochi,kochi,japan,33.5588821,133.5312383,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-06,mitashi,hyogo,japan,NA,NA,1,0,0,1,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-06,nagoya,aichi,japan,35.18145060000001,136.9065571,5,0,5,0,0,0,4,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-06,nanmoku-mura,nagano,japan,NA,NA,1,0,0,1,0,0,-4,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-06,nara,nara,japan,34.685109,135.8048019,3,0,0,1,2,0,2,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-06,nishinomiya,hyogo,japan,34.7376029,135.3415109,1,0,0,1,0,0,-2,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-06,odawara,kanagawa,japan,NA,NA,1,0,0,1,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-06,okhotsk,hokkaido,japan,43.2203266,142.8634737,2,0,2,0,0,0,1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-06,osaka-shi,osaka,japan,34.6937249,135.5022535,7,0,7,0,0,0,5,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-06,sagamihara,kanagawa,japan,35.5712568,139.373427,1,0,1,0,0,0,-6,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-06,sakai,osaka,japan,NA,NA,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-06,sapporo,hokkaido,japan,43.0617713,141.3544507,3,0,3,0,0,0,2,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-06,suita,osaka,japan,34.7593593,135.5164769,3,0,3,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-06,takatsuki,osaka,japan,NA,NA,2,0,2,0,0,0,-1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-06,yamashiro,kyoto,japan,NA,NA,1,0,1,0,0,0,-1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-06,yokohama,kanagawa,japan,35.4436739,139.6379639,1,0,0,1,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-06,NA,akita,japan,NA,NA,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-06,NA,kanagawa,japan,35.4913535,139.284143,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-06,NA,kochi,japan,NA,NA,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-06,NA,saitama,japan,35.8616486,139.6454782,3,0,3,0,0,0,2,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-06,NA,tochigi,japan,36.6714739,139.8547266,1,0,1,0,0,0,-2,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-06,NA,tokyo,japan,35.6761919,139.6503106,6,0,5,0,0,1,5,0,1,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-06,NA,yamanashi,japan,NA,NA,1,0,1,0,0,0,-5,0,-1,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-07,chutan,kyoto,japan,NA,NA,1,0,0,0,1,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-07,hiratsuka,kanagawa,japan,NA,NA,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-07,hiroshima,hiroshima,japan,NA,NA,1,0,0,0,1,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-07,ibaraki,osaka,japan,NA,NA,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-07,ichikawa,chiba,japan,35.7135721,139.9279808,3,0,3,0,0,0,2,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-07,iwaki,fukushima,japan,37.0505055,140.8877435,1,0,1,0,0,0,-2,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-07,kochi-shi,kochi,japan,33.5588821,133.5312383,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-07,matsudo,chiba,japan,35.7876663,139.9033248,1,0,0,1,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-07,mikawa,aichi,japan,NA,NA,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-07,nagoya,aichi,japan,35.18145060000001,136.9065571,5,0,1,4,0,0,4,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-07,nerima,tokyo,japan,NA,NA,1,0,1,0,0,0,-4,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-07,nishinomiya,hyogo,japan,34.7376029,135.3415109,2,0,2,0,0,0,1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-07,okhotsk,hokkaido,japan,43.2203266,142.8634737,1,0,1,0,0,0,-1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-07,oota,gunma,japan,NA,NA,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-07,owari,aichi,japan,35.3039172,136.8029671,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-07,sapporo,hokkaido,japan,43.0617713,141.3544507,6,0,6,0,0,0,5,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-07,sorachi,hokkaido,japan,43.438166,142.4547748,1,0,1,0,0,0,-5,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-07,yamanashi,yamanashi,japan,NA,NA,1,0,1,0,0,0,0,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-07,NA,kanagawa,japan,35.4913535,139.284143,2,0,2,0,0,0,1,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
2020-03-07,NA,osaka,japan,34.6937249,135.5022535,9,0,9,0,0,0,7,0,0,https://docs.google.com/spreadsheets/d/1jfB4muWkzKTR0daklmf8D5F0Uf_IYAgcx_-Ij9McClQ/edit#gid=0
